snapshot,time_star,marker_over_R,D_reference_mode_amp_over_R,D_reference_mode_spatial_corr,D_reference_mode_projection_fraction,D_uniform_amp_over_R,D_uniform_spatial_corr,D_uniform_projection_fraction,MA_reference_mode_amp_over_R,MA_reference_mode_spatial_corr,MA_reference_mode_projection_fraction,MA_uniform_amp_over_R,MA_uniform_spatial_corr,MA_uniform_projection_fraction,TTR_reference_mode_amp_over_R,TTR_reference_mode_spatial_corr,TTR_reference_mode_projection_fraction,TTR_uniform_amp_over_R,TTR_uniform_spatial_corr,TTR_uniform_projection_fraction,P_reference_mode_amp_over_R,P_reference_mode_spatial_corr,P_reference_mode_projection_fraction,P_uniform_amp_over_R,P_uniform_spatial_corr,P_uniform_projection_fraction
11,4.30856706780247,0.0007529554917899773,-0.0007149648232952009,-0.13526173546327155,0.018295737080536056,-0.0002712734612213081,-0.058066141001344565,0.0033716767307880287,-0.0006042661511454892,-0.08936106607257523,0.007985400129627155,-0.0004116175871642151,-0.055883880885061,0.0031230081427756863,-0.0012950633558809516,-0.14428407570768495,0.020817894502820962,-0.0013880268502972015,-0.15587354280330232,0.024296561346052924,0.0007325282022305632,0.09517710825809296,0.00905868193637275,0.0011413459740833075,0.1731809274697841,0.029991633639294628
12,4.7394237745827175,-0.00047811119837057434,-0.0008975153912103042,-0.17484679135586945,0.030571400447442946,-0.0009327094138793499,-0.2055831410875854,0.04226442789943803,0.0004935259605666633,0.07306153515053176,0.005337987918552388,0.0005616361240085026,0.07633195508404306,0.0058265673669523664,0.00016156209640171663,0.019377018760982516,0.0003754688560634684,0.0002228672159560107,0.02694268169952965,0.00072590809716217,0.0015076918978793607,0.17634352088692207,0.03109703735879632,0.0010567585926400524,0.14434351885061145,0.020835051434176816
13,5.170280481362964,0.0027854960530385754,-0.00016922517040855612,-0.03236093328899162,0.0010472300033345658,0.0003511406493703245,0.07597357468789315,0.005771984050856878,0.000790268719390207,0.11866732527098779,0.014081934086970418,0.0004619515387510915,0.06368326796374664,0.00405555861854236,-0.0003060467607747165,-0.03558784509472993,0.0012664947184864933,0.00018185386301792215,0.021314914151636187,0.00045432556529162053,0.001962758134068277,0.2474643267867609,0.06123859303202477,0.0010386754942099457,0.1529326786895186,0.023388404211151535
14,5.601137188143211,0.0026520664719489285,0.000915087797977693,0.17116688045869913,0.029298100965962606,0.00039728349517468696,0.0840780962298392,0.007069126265634099,-0.0004693055008284192,-0.061456426922521304,0.0037768924100832018,2.0379672329195514e-05,0.0024500865197003407,6.0029239540173295e-06,-0.0012828026750809761,-0.13983796577920826,0.019554656673267022,-0.0004113662786396735,-0.045200275436317335,0.002043064899518952,0.0005257265603050911,0.07007041265764359,0.004909862730012459,-0.00012014697373548974,-0.018700886169421168,0.0003497231435216479
15,6.031993894923458,-0.001269204580706144,0.0007860339156710391,0.15569090077872086,0.024239656585289503,0.00046674482428451445,0.10459883126574115,0.01094091550215899,0.0010039374868128725,0.13960514194136422,0.01948959565646845,0.0016032225126235435,0.2046732604502613,0.04189114354334049,0.0006067609961502903,0.06958341242530272,0.004841851284749774,0.0012514221476205144,0.14465686766011226,0.02092560936123524,0.0008653225046874993,0.10231785284278877,0.01046894301035858,0.0006290165143039998,0.08685804713544985,0.007544320352184029
16,6.462850601703705,-0.0006315422739800607,0.0009034577410428247,0.17305826774657596,0.029949164035445574,0.000923601496791342,0.20016793649879538,0.040067202802185765,-8.724874144641917e-05,-0.012690526377841927,0.00016104945974670175,0.0005493962685099164,0.07336327869653143,0.005382170661104943,-0.0005261179624802359,-0.05849911928171117,0.0034221469567358716,0.0006668253687105913,0.07473524533808078,0.005585356895743125,0.0003861413784752523,0.046489956872443214,0.0021613160900016306,0.0002734824654272083,0.038451818261538075,0.0014785423276183526
17,6.893707308483952,3.161856107738109e-05,0.0008828314207275443,0.16722112760232968,0.02796290551659462,0.0005443971007377698,0.11666874998686606,0.013611597223497859,0.0005752248914025966,0.08019122677041078,0.006430632850943446,0.0003746571584317604,0.04795079183632195,0.00229927843773028,0.00045550476887126664,0.05377337219853524,0.0028915755576022022,0.0008942639917827085,0.1064111755201059,0.011323338275570782,4.039856832358106e-05,0.004686957794291916,2.1967573365473747e-05,-0.0002013723331476002,-0.02728346118200313,0.0007443872540698718
18,7.324564015264199,-0.0003562462562431715,0.00021681265887004583,0.04015710358641483,0.0016125929684500508,-2.149342433901113e-05,-0.0045041073574882485,2.028698308777978e-05,0.0013894386354929569,0.20303313625032063,0.04122245441564126,0.00044052835288258603,0.059098162703852784,0.0034925928349710564,0.0005214371216893538,0.06390725669918615,0.004084137458815674,0.0003046431326405833,0.03763455408283446,0.001416359661013792,-0.0005254768245808607,-0.06830215651093628,0.004665184584044435,-0.00033619839088370264,-0.051032996969704654,0.002604366779709884
19,7.755420722044446,0.00039716883736954164,0.0006498718620402498,0.12338694723259934,0.015224338747380254,-0.00023952856086958258,-0.051454595239573665,0.002647575371268357,0.0004133722247356644,0.05251874018221791,0.00275821807032731,-0.00021766344306254715,-0.025388150489639532,0.0006445581852845839,0.001153869751995843,0.1307050438013218,0.01708380847510545,0.0005965285347535602,0.06811047886131202,0.004639037330717232,-0.0008582888040432023,-0.10352028707091636,0.01071644983524493,-0.0014476061223879554,-0.20389990592816498,0.04157517163751454
20,8.186277428824694,0.0012806479745742746,0.0013120433512942929,0.24845589575277813,0.06173033213431535,0.00024719378724795464,0.05296195994975042,0.002804969201718967,0.0010929151985612645,0.1382908646400541,0.019124363242893773,0.0003370665491982164,0.03915572260485826,0.0015331706127086084,0.0006435110979121833,0.07163160095260085,0.005131086255032647,-0.00025939533487853977,-0.029104351736852854,0.00084706329002245,0.0007251190598945687,0.08846603417690221,0.00782623920298883,-8.06903564630612e-05,-0.011496442354274303,0.0001321681868051521
